"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDMV","WSF2","WSF5"
"USC00130200","42.0208","-93.7741","335.0","2017-05-07","0.00","77","46",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-08","0.00","82","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-09","0.00","82","56",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-10","1.14","78","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-11","0.00","68","50",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-12","0.00","72","46",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-13","0.00","80","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-14","0.00","84","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-15","0.00","86","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-16","0.00","89","69",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-17","1.03","86","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-18","0.27","73","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-19","1.20","57","44",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-20","0.39","60","44",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-21","0.02","62","42",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-22","0.00","71","44",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-23","0.34","71","48",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-24","0.00","71","48",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-25","0.00","70","47",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-26","0.00","77","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-27","0.24","79","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-28","0.00","78","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-29","0.00","78","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-30","0.00","74","50",,,
"USC00130200","42.0208","-93.7741","335.0","2017-05-31","0.00","75","47",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-01","0.00","80","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-02","0.00","86","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-03","0.00","88","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-04","0.00","90","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-05","0.00","89","62",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-06","0.00","85","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-07","0.00","81","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-08","0.00","84","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-09","0.00","88","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-10","0.00","91","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-11","0.00","92","73",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-12","0.00","91","74",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-13","0.00","90","73",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-14","0.76","90","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-15","0.00","88","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-16","0.00","90","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-17","0.34","86","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-18","0.02","84","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-19","0.02","77","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-20","0.00","87","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-21","0.00","84","62",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-22","0.00","87","72",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-23","0.02","87","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-24","0.00","75","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-25","0.00","76","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-26","0.10","71","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-27","0.00","76","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-28","0.40","82","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-29","0.01","81","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-06-30","0.06","81","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-01","0.04","78","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-02","0.00","82","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-03","0.00","88","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-04","0.00","88","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-05","0.00","88","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-06","0.00","90","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-07","0.00","90","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-08","0.00","84","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-09","0.00","90","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-10","0.00","89","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-11","0.00","89","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-12","0.00","90","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-13","0.05","90","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-14","0.00","90","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-15","0.00","90","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-16","0.00","90","71",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-17","0.00","87","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-18","0.00","88","73",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-19","0.00","93","72",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-20","0.00","94","77",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-21","0.62","94","70",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-22","0.05","84","71",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-23","0.00","84","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-24","0.00","80","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-25","0.00","89","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-26","0.20","90","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-27","0.03","82","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-28","0.00","83","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-29","0.00","83","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-30","0.00","81","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-07-31","0.00","82","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-01","0.00","84","62",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-02","0.83","85","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-03","0.42","85","63",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-04","0.00","74","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-05","0.00","75","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-06","0.00","76","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-07","0.00","77","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-08","0.00","79","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-09","0.00","81","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-10","0.00","81","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-11","0.00","81","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-12","0.00","80","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-13","0.03","79","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-14","0.30","77","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-15","0.09","81","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-16","0.11","79","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-17","0.02","81","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-18","0.00","80","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-19","0.00","81","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-20","0.27","86","67",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-21","0.59","85","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-22","0.59","78","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-23","0.00","75","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-24","0.02","78","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-25","0.02","75","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-26","0.03","78","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-27","0.02","77","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-28","0.00","78","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-29","0.00","76","56",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-30","0.00","80","56",,,
"USC00130200","42.0208","-93.7741","335.0","2017-08-31","0.00","80","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-01","0.00","75","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-02","0.00","80","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-03","0.00","85","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-04","0.00","84","56",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-05","0.00","69","48",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-06","0.00","67","44",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-07","0.00","74","45",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-08","0.00","82","50",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-09","0.00","82","54",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-10","0.00","81","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-11","0.00","82","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-12","0.00","84","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-13","0.00","87","58",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-14","0.00","90","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-15","0.00","91","65",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-16","0.09","91","68",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-17","0.69","78","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-18","0.15","69","55",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-19","0.01","81","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-20","0.00","83","70",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-21","0.00","87","61",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-22","0.00","91","70",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-23","0.00","91","69",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-24","0.00","90","66",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-25","0.02","87","64",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-26","0.84","71","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-27","0.00","66","50",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-28","0.00","76","48",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-29","0.00","76","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-09-30","0.00","71","47",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-01","0.02","72","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-02","0.50","81","57",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-03","0.00","82","67",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-04","0.28","68","53",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-05","0.01","68","51",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-06","0.63","67","60",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-07","2.65","67","54",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-08","0.00","80","48",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-09","0.00","79","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-10","0.75","64","40",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-11","0.00","59","42",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-12","0.00","62","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-13","0.26","61","49",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-14","0.66","63","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-15","0.08","63","43",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-16","0.01","68","36",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-17","0.00","72","45",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-18","0.00","74","46",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-19","0.00","74","46",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-20","0.00","74","52",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-21","0.00","73","59",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-22","0.11","71","47",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-23","0.00","65","41",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-24","0.00","56","36",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-25","0.00","64","36",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-26","0.00","62","41",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-27","0.00","49","32",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-28","0.00","44","31",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-29","0.01","48","24",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-30","0.10","46","36",,,
"USC00130200","42.0208","-93.7741","335.0","2017-10-31","0.00","36","20",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-01","0.00","44","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-02","0.00","47","38",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-03","0.00","47","29",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-04","0.00","46","38",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-05","0.00","46","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-06","0.00","40","23",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-07","0.00","41","29",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-08","0.00","47","20",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-09","0.00","46","23",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-10","0.00","29","15",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-11","0.00","42","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-12","0.04","45","33",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-13","0.00","44","22",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-14","0.00","49","40",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-15","0.00","51","38",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-16","0.00","38","18",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-17","0.00","48","29",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-18","0.22","47","34",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-19","0.00","46","17",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-20","0.00","58","31",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-21","0.00","54","27",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-22","0.00","36","11",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-23","0.00","53","27",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-24","0.00","66","39",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-25","0.00","66","32",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-26","0.00","58","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-27","0.00","57","31",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-28","0.00","57","41",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-29","0.00","57","24",,,
"USC00130200","42.0208","-93.7741","335.0","2017-11-30","0.00","52","34",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-01","0.00","56","25",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-02","0.00","55","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-03","0.00","59","29",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-04","0.00","66","44",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-05","0.00","44","23",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-06","0.00","34","22",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-07","0.00","29","11",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-08","0.00","38","14",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-09","0.00","35","18",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-10","0.00","44","17",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-11","0.00","42","28",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-12","0.00","37","9",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-13","0.00","44","25",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-14","0.00","35","22",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-15","0.00","44","23",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-16","0.00","52","23",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-17","0.00","47","25",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-18","0.01","48","20",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-19","0.00","48","20",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-20","0.00","42","21",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-21","0.00","38","29",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-22","0.00","31","18",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-23","0.00","25","13",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-24","0.06","22","15",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-25","0.00","18","0",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-26","0.00","4","-5",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-27","0.00","5","-15",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-28","0.01","15","1",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-29","0.08","15","5",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-30","0.01","10","-7",,,
"USC00130200","42.0208","-93.7741","335.0","2017-12-31","0.00","-5","-13",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-01","0.00","-7","-22",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-02","0.00","11","-19",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-03","0.00","18","0",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-04","0.00","7","-7",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-05","0.00","7","2",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-06","0.00","10","-11",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-07","0.00","37","9",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-08","0.00","42","18",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-09","0.00","42","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-10","0.00","40","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-11","0.17","40","7",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-12","0.00","8","-8",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-13","0.00","9","-4",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-14","0.00","21","1",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-15","0.04","22","-4",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-16","0.03","5","-9",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-17","0.00","24","-5",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-18","0.00","35","18",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-19","0.00","42","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-20","0.00","47","27",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-21","0.01","46","34",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-22","1.02","37","34",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-23","0.04","34","23",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-24","0.00","27","22",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-25","0.00","42","21",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-26","0.00","52","34",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-27","0.00","49","28",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-28","0.00","41","19",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-29","0.00","22","10",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-30","0.00","35","11",,,
"USC00130200","42.0208","-93.7741","335.0","2018-01-31","0.00","38","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-01","0.00","37","4",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-02","0.00","21","-1",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-03","0.01","38","16",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-04","0.00","37","3",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-05","0.30","11","-2",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-06","0.00","11","-10",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-07","0.03","12","5",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-08","0.04","18","4",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-09","0.00","18","7",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-10","0.04","8","3",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-11","0.03","16","1",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-12","0.00","15","-2",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-13","0.00","33","7",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-14","0.00","41","18",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-15","0.00","40","33",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-16","0.00","35","5",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-17","0.03","35","18",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-18","0.00","48","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-19","0.07","46","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-20","0.26","31","19",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-21","0.00","20","9",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-22","0.02","30","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-23","0.24","32","23",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-24","0.07","32","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-25","0.02","38","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-26","0.00","51","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-27","0.00","58","34",,,
"USC00130200","42.0208","-93.7741","335.0","2018-02-28","0.00","58","29",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-01","0.00","42","29",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-02","0.00","45","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-03","0.00","52","32",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-04","0.00","55","37",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-05","0.41","52","29",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-06","0.07","31","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-07","0.00","31","16",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-08","0.00","28","14",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-09","0.00","35","21",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-10","0.00","42","25",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-11","0.01","42","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-12","0.00","42","26",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-13","0.00","40","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-14","0.00","58","22",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-15","0.00","59","28",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-16","0.04","50","29",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-17","0.65","36","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-18","0.01","36","32",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-19","0.00","50","32",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-20","0.00","51","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-21","0.00","41","25",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-22","0.00","47","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-23","0.00","47","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-24","1.03","44","29",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-25","0.00","35","27",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-26","0.12","35","31",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-27","0.00","42","32",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-28","0.00","53","28",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-29","0.00","52","28",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-30","0.00","50","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-03-31","0.15","50","30",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-01","0.00","34","19",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-02","0.00","38","19",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-03","0.03","36","28",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-04","0.00","32","12",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-05","0.00","50","27",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-06","0.00","49","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-07","0.00","39","13",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-08","0.06","39","23",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-09","0.04","35","27",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-10","0.00","51","24",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-11","0.00","59","36",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-12","0.00","61","37",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-13","0.00","62","42",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-14","0.83","51","32",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-15","0.21","36","22",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-16","0.00","34","20",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-17","0.00","46","25",,,
"USC00130200","42.0208","-93.7741","335.0","2018-04-18","0.10","46","29",,,
